Ticker,Nama,Sektor,Industri,Indeks,Harga,MCap_MiliarUSD,Tanggal_Data,Bar,Basis,Periode_Lapkeu,Nilai20H_JutaUSD,VolSpike,LolosLikuiditas,EV_EBITDA,PE_TTM,PB,EBITDA_EV,E_P,FCF_Yield,Z_Value,ROIC,ROE,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,Akrual,ROA_Variabilitas5T,OCF_Laba,F_Score,Z_Altman,Cakupan_Bunga,Z_Quality,Ret12_1,Ret6_1,Mom_RiskAdj,Z_Momentum,RS_Rating,Vol1T,Beta,MaxDD1T,Z_LowVol,DivYield,Buyback_Yield,Shareholder_Yield,Rev_YoY,Laba_YoY,Dilusi_YoY,MA50,MA150,MA200,MA200_Naik,High52,Low52,ATR14,RSI14,RS_vs_SPX,RS_HighBaru,TrendTemplate,Flag,Keyakinan
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,SP500,69.9,25.95,2026-09-11,499.0,TTM-4Q,2026-06-30,135.9,1.4,True,,13.5,2.64,,7.4,,-0.09,,20.2,,,,,0.4,,,,20.0,0.38,-0.7,2.4,0.04,-1.09,41.0,22.5,0.25,-17.6,1.1,1.85,2.45,4.3,4.3,9.5,-2.1,71.0,68.87,69.11,False,78.96,62.87,1.36,51.2,-0.1,False,False,,90.0
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,SP500,6160.76,16.42,2026-09-11,499.0,TTM-4Q,2026-06-30,216.2,1.1,True,,14.4,4.84,,7.0,6.4,-0.06,,31.5,,,,1.3,3.2,0.93,,,999.0,,-24.5,-2.3,-0.49,-1.09,15.0,27.3,0.35,-34.8,1.1,0.0,10.87,10.87,-9.9,-24.9,-8.4,6365.52,6540.27,6786.93,False,8563.79,5501.01,151.75,43.4,-8.2,False,False,UTANG-TAK-TERBACA,90.0
FCN,FTI Consulting,Industrials,Research & Consulting Services,SP400,148.07,4.09,2026-09-11,499.0,TTM-4Q,2026-06-30,51.1,0.69,True,11.5,16.2,3.06,8.7,6.2,8.8,0.77,11.6,15.6,31.8,0.3,1.99,-4.3,0.3,1.6,6.0,3.44,11.4,0.09,-5.5,-6.0,-0.19,-1.1,20.0,29.6,0.24,-24.9,1.27,0.0,20.6,20.6,7.1,1.2,-13.6,155.53,161.44,164.48,False,189.3,137.65,3.93,39.4,-8.2,False,False,,100.0
KD,Kyndryl,Information Technology,IT Consulting & Other Services,SP400,13.15,2.86,2026-09-11,499.0,TTM-4Q,2026-06-30,45.3,0.77,True,5.7,32.9,2.68,17.6,3.0,5.2,1.18,4.1,7.6,21.8,3.9,3.16,-5.7,8.1,8.76,5.0,1.19,3.4,-1.27,-59.6,4.1,-0.3,-1.1,12.0,92.8,1.56,-67.6,-1.73,0.0,10.68,10.68,-0.6,-70.7,-7.7,12.85,12.66,15.95,False,32.97,10.1,0.61,52.1,12.5,False,False,ZONA-BAHAYA,100.0
TRUP,Trupanion,Financials,Life & Health Insurance,SP600,24.89,1.09,2026-09-11,499.0,TTM-4Q,2026-06-30,12.4,0.81,True,,47.0,2.67,,2.1,,-0.89,,6.1,,,,,3.7,,,,2.3,-0.95,-29.7,22.2,-0.08,-1.11,13.0,46.3,1.12,-52.5,-1.98,0.0,0.0,0.0,11.8,110.8,1.1,27.39,26.12,28.41,False,46.98,21.16,1.29,34.7,3.2,False,False,,90.0
XRAY,Dentsply Sirona,Health Care,Health Care Supplies,SP400,10.46,2.09,2026-09-11,499.0,TTM-4Q,2026-06-30,37.9,0.95,True,104.4,,1.54,1.0,-26.2,6.9,-0.8,-6.2,-33.0,49.5,1.9,50.9,-15.3,6.9,,4.0,0.59,-3.4,-1.11,-14.4,-3.3,-0.19,-1.11,22.0,46.3,0.64,-34.3,-0.02,4.6,0.0,4.6,-0.8,,0.6,12.13,11.72,11.75,False,14.76,9.41,0.47,35.5,-0.4,False,False,ZONA-BAHAYA;DISTRES,100.0
CRM,Salesforce,Information Technology,Application Software,SP500,247.72,203.87,2026-09-11,499.0,TTM-4Q,2026-07-31,3901.4,0.58,True,18.3,21.1,5.31,5.5,4.7,7.4,0.49,9.2,19.4,77.3,1.8,2.2,-5.9,2.5,1.63,6.0,2.68,8.9,0.25,-19.6,-2.5,-0.24,-1.11,79.0,46.2,1.13,-43.3,0.4,0.74,17.2,17.94,11.2,45.0,-14.7,198.61,187.12,201.1,False,269.11,146.32,10.19,64.9,43.7,False,False,GOODWILL,100.0
NI,NiSource,Utilities,Multi-Utilities,SP500,41.41,19.86,2026-09-11,499.0,TTM-4Q,2026-06-30,211.7,0.7,True,11.9,21.9,2.07,8.4,4.6,-5.5,-0.28,5.7,9.8,,1.1,5.53,-3.9,0.3,2.54,4.0,,2.5,0.16,5.9,-8.9,-0.08,-1.11,24.0,18.2,0.27,-16.8,0.1,2.82,-1.57,1.24,17.0,2.1,1.9,43.69,45.83,45.03,False,49.21,39.3,0.74,42.3,-14.3,False,False,,100.0
CHWY,Chewy,Consumer Discretionary,Other Specialty Retail,SP400,20.44,8.38,2026-09-11,499.0,TTM-4Q,2026-08-02,183.8,1.54,True,17.7,30.6,22.62,5.6,3.3,6.8,-0.52,37.5,72.0,29.9,1.1,-0.04,-12.9,5.6,2.62,8.0,4.72,28.5,1.29,-36.3,-9.1,-0.49,-1.11,9.0,46.4,0.7,-56.7,-0.61,0.0,6.08,6.08,5.9,81.1,-4.3,22.39,23.31,25.58,False,40.55,17.4,1.13,34.7,5.1,False,False,,100.0
CE,Celanese,Materials,Specialty Chemicals,SP600,46.09,5.06,2026-09-11,499.0,TTM-4Q,2026-06-30,65.3,1.44,True,109.8,,1.21,0.9,-23.1,14.0,0.39,-3.1,-24.8,20.9,3.7,74.47,-9.5,8.9,,4.0,1.28,-1.0,-1.85,-1.8,-27.2,-0.28,-1.12,24.0,52.7,0.65,-37.7,-0.26,0.26,0.0,0.26,-2.2,,0.5,45.55,53.23,50.9,True,70.7,35.13,1.8,53.5,-13.9,False,False,ZONA-BAHAYA;DISTRES,100.0
IPGP,IPG Photonics,Information Technology,Electronic Manufacturing Services,SP400,79.99,3.4,2026-09-11,499.0,TTM-4Q,2026-06-30,45.0,0.52,True,33.7,123.5,1.6,3.0,0.8,0.6,-0.12,0.3,1.3,38.4,4.4,-11.61,-2.9,5.9,3.5,7.0,9.46,999.0,-0.52,7.0,-20.4,-0.09,-1.12,8.0,71.4,1.15,-54.0,-0.52,0.0,0.0,0.0,13.0,,0.8,88.08,108.18,101.47,False,155.82,69.41,3.93,47.9,-30.6,False,False,,100.0
SAM,Boston Beer Company,Consumer Staples,Brewers,SP400,172.55,1.79,2026-09-11,499.0,TTM-4Q,2026-06-27,32.7,1.01,True,,,2.5,-0.2,-3.9,11.5,-0.48,-8.8,-8.6,48.9,3.3,,-26.1,2.5,,6.0,3.31,-999.0,0.16,-16.3,-19.8,-0.47,-1.12,13.0,38.2,0.21,-38.1,-0.3,0.0,8.44,8.44,-6.1,-188.0,-6.4,179.7,202.06,202.91,False,264.46,158.68,6.82,44.7,-7.3,False,False,,90.0
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,SP500,60.0,28.43,2026-09-11,499.0,TTM-4Q,2026-03-31,348.5,0.53,True,7.0,12.8,1.89,14.3,7.8,8.7,1.68,14.1,14.9,,,-0.24,-2.6,0.6,1.24,7.0,6.02,105.6,-0.29,-14.5,-4.2,-0.23,-1.12,32.0,40.7,0.98,-54.8,0.26,2.16,5.67,7.83,6.5,-5.4,-3.6,54.01,55.86,62.5,False,87.03,37.08,2.13,52.3,13.2,False,False,,100.0
GT,Goodyear Tire and Rubber Company,Consumer Discretionary,Tires & Rubber,SP600,5.37,1.55,2026-09-11,499.0,TTM-4Q,2026-06-30,48.1,1.69,True,15.8,,0.54,6.3,-164.5,12.4,-0.99,-3.4,-63.9,18.3,1.5,12.57,-16.8,4.4,,3.0,1.18,-1.2,-1.11,-29.4,-14.6,-0.48,-1.12,5.0,45.8,0.56,-49.1,-0.2,0.0,0.0,0.0,-4.3,-727.9,-0.3,6.52,6.8,7.36,False,10.62,5.35,0.28,32.5,-13.5,False,False,ZONA-BAHAYA;DISTRES;F-RENDAH,100.0
DPZ,Domino's,Consumer Discretionary,Restaurants,SP500,311.6,10.31,2026-09-11,499.0,FY,2025-12-28,274.7,0.74,True,9.8,17.1,,10.2,5.8,6.5,-0.29,,,40.0,1.2,-0.11,-11.0,2.6,1.32,7.0,2.88,4.9,0.96,-20.0,-9.7,-0.49,-1.13,11.0,30.3,0.64,-36.8,0.66,2.3,3.47,5.77,5.0,3.0,-2.2,335.56,345.37,363.03,False,458.29,282.0,11.15,34.8,-3.7,False,False,GOODWILL,75.0
UVV,Universal Corporation,Consumer Staples,Tobacco,SP600,45.18,1.12,2026-09-11,499.0,TTM-4Q,2026-06-30,13.2,1.14,True,11.3,58.8,0.81,8.9,1.7,14.6,1.38,4.0,1.3,15.6,,5.33,-6.4,1.2,11.35,5.0,2.55,1.9,-1.53,-13.3,-11.5,-0.5,-1.13,14.0,24.8,0.09,-22.1,0.79,7.26,0.0,7.26,-3.6,-81.5,-0.2,49.13,51.79,52.38,False,59.38,43.36,1.04,36.2,-18.1,False,False,,100.0
MLM,Martin Marietta Materials,Materials,Construction Materials,SP500,509.96,30.63,2026-09-11,499.0,TTM-4Q,2026-06-30,360.5,1.05,True,17.6,12.5,2.65,5.7,8.0,2.6,-0.25,6.8,23.5,28.2,3.0,2.82,4.8,2.4,0.62,6.0,2.97,5.9,-0.84,-11.5,-7.3,-0.33,-1.13,13.0,28.4,0.71,-28.7,0.64,0.66,0.65,1.31,14.8,123.2,-0.3,546.06,586.51,599.2,False,710.97,491.62,13.14,41.1,-13.0,False,False,,100.0
PPL,PPL Corporation,Utilities,Electric Utilities,SP500,34.08,25.64,2026-09-11,499.0,TTM-4Q,2026-03-31,269.9,0.72,True,12.6,21.0,1.71,7.9,4.8,-6.3,-0.3,5.3,8.3,,,5.37,-3.3,2.4,2.19,7.0,,2.6,-0.29,1.4,-6.1,-0.13,-1.13,28.0,17.8,0.11,-13.6,0.4,3.14,0.0,3.14,7.5,22.5,2.1,35.39,36.59,36.26,False,40.11,33.17,0.58,38.4,-7.2,False,False,,100.0
ADSK,Autodesk,Information Technology,Application Software,SP500;NDX,212.4,44.39,2026-09-11,499.0,TTM-4Q,2026-07-31,510.7,0.75,True,19.5,27.0,13.12,5.1,3.7,6.4,0.22,26.3,53.9,91.2,0.2,-0.29,-10.5,1.5,1.76,8.0,3.67,999.0,1.5,-22.9,-0.2,-0.31,-1.13,12.0,37.2,0.87,-42.2,0.82,0.0,3.27,3.27,17.9,57.4,-1.9,231.82,232.56,245.41,False,326.71,185.5,9.89,35.5,-0.3,False,False,GOODWILL,100.0
LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,SP500,196.82,110.43,2026-09-11,499.0,TTM-4Q,2026-07-31,660.9,1.05,True,11.5,16.6,,8.7,6.0,6.3,-0.29,29.2,,33.1,0.1,2.71,-5.1,1.9,1.39,7.0,3.11,999.0,0.3,-17.3,-8.8,-0.48,-1.13,10.0,27.0,0.76,-30.8,0.85,2.44,0.42,2.86,8.2,-3.1,0.0,211.5,229.04,235.64,False,293.06,195.06,4.69,33.8,-14.1,False,False,GOODWILL,100.0
AIG,American International Group,Financials,Multi-line Insurance,SP500,75.33,39.39,2026-09-11,499.0,TTM-4Q,2026-06-30,271.8,2.01,True,,13.3,0.97,,7.5,,0.78,,7.2,,,,,0.9,,,,10.0,-0.42,-0.1,0.8,0.02,-1.14,32.0,24.2,0.38,-17.0,0.93,2.52,7.57,10.09,-4.2,-7.3,-7.7,77.85,76.96,77.35,False,87.29,71.25,1.34,42.7,-3.5,False,False,,90.0
STC,Stewart Information Services Corporation,Financials,Property & Casualty Insurance,SP600,66.24,2.02,2026-09-11,499.0,TTM-4Q,2026-06-30,13.9,0.85,True,,15.0,1.22,,6.7,,-0.71,,8.7,,,,,4.3,,,,999.0,-0.78,-7.2,5.4,-0.03,-1.15,32.0,30.8,0.73,-24.5,0.05,3.13,0.28,3.42,22.5,53.4,8.9,68.37,67.01,67.98,False,78.61,57.11,1.84,40.2,-1.3,False,False,DILUSI,90.0
GBX,"The Greenbrier Companies, Inc.",Industrials,Construction Machinery & Heavy Transportation Equipment,SP600,43.09,1.33,2026-09-11,499.0,TTM-4Q,2026-05-31,14.8,1.05,True,9.0,12.4,0.85,11.1,8.0,-8.4,0.48,3.9,7.0,15.1,3.1,4.81,0.0,1.5,0.99,3.0,,999.0,-1.68,1.6,-12.6,-0.17,-1.15,19.0,31.8,0.53,-27.7,0.83,3.14,1.07,4.21,-25.6,-53.2,-1.4,47.04,49.78,49.34,True,59.19,38.23,1.16,36.2,-12.2,False,False,F-RENDAH,100.0
INGR,Ingredion,Consumer Staples,Agricultural Products & Services,SP400,100.49,6.34,2026-09-11,499.0,TTM-4Q,2026-06-30,57.1,0.98,True,6.6,10.7,1.4,15.1,9.3,5.6,1.06,10.2,13.6,23.7,2.6,0.77,-2.7,2.8,1.36,6.0,3.67,999.0,-0.61,-15.1,-5.3,-0.57,-1.15,23.0,18.0,0.43,-23.7,0.67,3.31,0.0,3.31,-1.4,-12.4,-2.6,102.26,106.65,108.07,False,127.5,94.44,1.87,39.7,-3.9,False,False,,100.0
LPX,Louisiana-Pacific,Industrials,Building Products,SP400,67.29,4.71,2026-09-11,499.0,TTM-4Q,2026-06-30,72.7,0.8,True,21.4,87.1,2.7,4.7,1.1,-0.4,-0.85,2.5,3.1,18.0,10.7,0.53,-7.8,23.5,4.78,5.0,5.43,4.1,-1.44,-21.9,-1.8,-0.29,-1.15,10.0,41.4,0.96,-32.5,-0.02,0.0,0.0,0.0,-14.3,-81.8,0.0,72.82,75.34,77.99,False,100.34,65.35,2.55,39.4,-13.1,False,False,,100.0
EFOR,Everforth Inc.,Information Technology,IT Consulting & Other Services,SP600,31.47,1.29,2026-09-11,499.0,TTM-4Q,2026-06-30,19.3,0.67,True,8.3,15.5,0.71,12.1,6.4,17.1,2.43,4.2,4.6,28.5,0.5,4.13,-4.5,3.0,3.1,5.0,2.03,2.7,-1.05,-35.7,-11.1,-0.25,-1.15,47.0,93.1,0.89,-68.0,-1.25,0.0,11.49,11.49,-1.0,-40.8,-6.8,26.74,29.21,34.08,False,54.94,16.9,1.63,56.1,50.4,False,False,GOODWILL,100.0
POOL,Pool Corporation,Consumer Discretionary,Distributors,SP600,173.04,6.31,2026-09-11,499.0,TTM-4Q,2026-03-31,114.2,1.51,True,11.9,15.5,5.56,8.4,6.4,5.0,-0.3,19.0,34.2,29.7,0.6,1.88,1.1,5.6,0.9,7.0,3.63,999.0,-0.49,-36.4,-1.6,-0.54,-1.15,6.0,35.3,0.65,-46.2,0.16,2.94,5.62,8.56,1.8,-0.7,-3.2,194.62,203.71,214.34,False,336.15,172.6,5.81,32.2,-13.2,False,False,,100.0
SGI,Somnigroup International,Consumer Discretionary,Home Furnishings,SP400,66.76,14.04,2026-09-11,499.0,TTM-4Q,2026-06-30,251.9,0.54,True,14.6,26.3,4.35,6.8,3.8,5.5,-0.43,9.3,17.6,44.2,1.2,3.43,-4.0,4.0,1.86,5.0,,3.8,-0.29,-24.0,-15.9,-0.49,-1.15,11.0,40.5,0.98,-37.1,-0.02,0.96,0.18,1.15,27.1,99.1,0.0,68.52,74.2,78.52,False,98.56,60.39,2.45,49.7,-10.9,False,False,GOODWILL,100.0
AESI,"Atlas Energy Solutions, Inc.",Energy,Oil & Gas Equipment & Services,SP600,14.16,1.77,2026-09-11,499.0,TTM-4Q,2026-06-30,40.0,0.75,True,32.1,,1.59,3.1,-6.7,-10.4,-2.02,-3.6,-9.9,7.1,15.6,11.33,-7.2,11.7,,3.0,1.07,-999.0,-2.34,10.1,-13.0,-0.02,-1.16,56.0,63.1,1.14,-48.5,-2.08,0.0,0.0,0.0,-8.1,-946.3,1.0,12.81,14.11,13.15,True,20.13,7.64,0.76,60.7,-17.0,False,False,ZONA-BAHAYA;DISTRES;F-RENDAH,100.0
STEP,StepStone Group,Financials,Asset Management & Custody Banks,SP600,48.92,4.01,2026-09-11,499.0,TTM-4Q,2026-06-30,46.1,0.8,True,,,,,-15.3,,-3.0,,,,,,,5.5,,,,-57.5,-3.0,-19.1,13.1,-0.06,-1.16,38.0,49.0,1.7,-46.9,-2.45,3.39,0.0,3.39,48.5,,5.3,46.8,48.45,53.16,False,77.79,38.85,2.06,49.2,11.1,False,False,DILUSI;GOODWILL,90.0
BLKB,Blackbaud,Information Technology,Application Software,SP600,45.48,2.06,2026-09-11,499.0,TTM-4Q,2026-06-30,17.2,0.78,True,10.2,13.7,30.8,9.8,7.3,15.9,1.49,16.3,215.6,59.6,2.4,3.58,-7.2,5.2,2.25,7.0,1.16,3.4,0.08,-34.9,0.0,-0.36,-1.17,66.0,47.9,0.77,-62.2,0.02,0.0,10.93,10.93,0.7,,-7.0,40.61,38.63,43.74,False,70.71,25.58,1.89,52.6,60.5,False,False,ZONA-BAHAYA;GOODWILL,100.0
FICO,Fair Isaac,Information Technology,Application Software,SP500,985.39,21.28,2026-09-11,499.0,TTM-4Q,2026-06-30,364.8,1.15,True,21.3,26.1,,4.7,3.8,4.7,-0.14,66.0,,85.1,,4.26,-9.6,4.4,1.23,8.0,8.92,6.6,2.79,-31.8,-4.5,-0.31,-1.17,5.0,58.1,1.25,-50.9,-0.2,0.0,16.89,16.89,24.1,28.8,-7.6,1149.6,1165.45,1289.04,False,1998.01,870.01,58.03,39.1,-19.8,False,False,GOODWILL,100.0
CHTR,Charter Communications,Communication Services,Cable & Satellite,SP500,145.77,17.68,2026-09-11,499.0,TTM-4Q,2026-06-30,438.9,0.7,True,5.2,3.6,1.04,19.3,27.9,24.7,1.94,8.4,29.7,,,4.36,-7.5,0.1,3.34,6.0,0.6,999.0,-0.39,-42.9,-30.2,-0.68,-1.18,7.0,53.7,0.8,-56.4,-0.68,0.0,26.91,26.91,-1.5,-6.5,-14.4,143.35,173.56,181.03,False,285.82,111.55,7.85,48.8,1.1,False,False,ZONA-BAHAYA;GOODWILL,100.0
BMI,"Badger Meter, Inc.",Information Technology,Electronic Equipment & Instruments,SP600,125.13,3.63,2026-09-11,499.0,TTM-4Q,2026-06-30,39.7,0.66,True,20.2,28.9,5.31,4.9,3.5,4.1,0.11,18.0,18.5,41.3,1.0,-0.55,-4.2,1.9,1.33,6.0,9.57,999.0,-0.12,-23.4,-6.3,-0.31,-1.19,10.0,47.8,0.55,-39.3,0.91,1.29,0.0,1.29,0.8,-7.4,-1.5,135.98,137.88,146.52,False,204.0,112.09,4.28,37.8,-7.5,False,False,,100.0
AMT,American Tower,Real Estate,Telecom Tower REITs,SP500,177.85,82.87,2026-09-11,499.0,TTM-4Q,2026-06-30,354.0,0.96,True,17.0,23.6,22.28,5.9,4.2,4.8,-0.42,9.2,94.6,,0.1,5.08,-3.6,0.9,1.64,7.0,,3.5,0.64,-8.6,-3.4,-0.23,-1.19,28.0,26.2,0.04,-15.7,0.69,0.0,0.0,0.0,6.6,164.7,-0.5,171.68,177.73,177.55,False,199.13,160.06,4.27,55.9,-9.3,False,False,GOODWILL,100.0
RSG,Republic Services,Industrials,Environmental & Facilities Services,SP500,222.74,68.21,2026-09-11,499.0,TTM-4Q,2026-06-30,330.2,0.9,True,15.7,31.2,5.67,6.4,3.2,3.9,-0.25,11.2,18.2,49.3,0.7,2.67,-6.9,0.5,2.08,4.0,3.06,5.7,0.7,-5.2,-4.6,-0.25,-1.19,42.0,19.1,0.08,-14.6,2.03,1.12,2.16,3.27,2.9,3.0,-1.8,218.13,215.56,215.1,True,233.42,196.41,3.74,56.1,3.3,False,False,GOODWILL,100.0
CSR,Centerspace Trust,Real Estate,Multi-Family Residential REITs,SP600,58.29,0.98,2026-09-11,499.0,TTM-4Q,2026-06-30,14.5,2.08,False,10.8,45.7,1.44,9.2,2.2,6.1,0.2,3.0,3.1,96.5,0.3,5.43,-3.7,1.0,4.29,6.0,,1.5,0.09,-0.0,-10.3,-0.19,-1.19,34.0,28.0,0.62,-22.9,-0.47,5.27,0.0,5.27,0.7,,0.4,55.13,59.98,61.29,False,69.61,52.0,1.55,68.0,-2.6,False,False,TIPIS,100.0
LKQ,LKQ Corporation,Consumer Discretionary,Distributors,SP600,24.11,6.1,2026-09-11,499.0,TTM-4Q,2026-06-30,78.7,1.01,True,7.7,13.2,0.95,12.9,7.6,10.2,0.75,6.1,7.1,38.3,0.9,2.9,-2.4,2.1,1.79,5.0,2.43,999.0,-0.58,-20.5,-16.0,-0.51,-1.19,14.0,35.7,0.52,-34.1,0.68,5.05,2.18,7.23,1.3,-35.2,-1.4,25.11,27.79,28.68,False,37.13,21.17,0.78,42.2,-10.4,False,False,,100.0
BTU,"Peabody Energy, Inc.",Energy,Coal & Consumable Fuels,SP600,28.21,3.44,2026-09-11,499.0,TTM-4Q,2026-06-30,59.7,0.84,True,16.9,,1.06,5.9,-5.0,,-1.14,-4.6,-5.0,,,-0.97,-7.0,8.6,,3.0,2.05,-5.0,-1.54,34.6,-30.9,0.03,-1.19,55.0,58.3,0.93,-47.1,-1.68,1.06,0.0,1.06,-0.7,-200.6,0.2,25.03,28.1,29.02,False,41.14,18.2,1.21,55.3,3.3,False,False,F-RENDAH,100.0
EVTC,"EVERTEC, Inc.",Financials,Transaction & Payment Processing Services,SP600,29.27,1.75,2026-09-11,499.0,TTM-4Q,2026-06-30,11.6,0.86,True,,17.9,2.73,,5.6,,-1.26,,15.6,,,,,6.2,,,,2.5,-0.99,-8.7,5.1,-0.04,-1.19,44.0,40.1,0.66,-34.9,-0.65,0.72,7.58,8.3,12.4,-29.2,-5.3,30.03,28.03,28.37,True,34.77,21.81,1.08,46.3,11.2,False,False,GOODWILL,90.0
GTM,ZoomInfo,Communication Services,Interactive Media & Services,SP600,3.8,1.11,2026-09-11,499.0,TTM-4Q,2026-06-30,19.6,0.65,False,,,1.33,-16.0,-48.9,32.4,-1.37,-14.1,-45.4,83.5,1.3,,-16.2,0.7,,4.0,0.01,-8.8,0.64,-66.1,-35.7,-0.72,-1.2,10.0,70.3,1.97,-78.6,-2.44,0.0,26.14,26.14,2.7,-706.5,-10.0,3.58,4.61,5.85,False,12.51,2.54,0.23,47.8,36.9,False,False,TIPIS;ZONA-BAHAYA;DISTRES;GOODWILL,100.0
KTOS,Kratos Defense & Security Solutions,Industrials,Aerospace & Defense,SP400,46.69,8.76,2026-09-11,499.0,TTM-4Q,2026-06-28,174.3,1.27,True,89.1,283.6,2.56,1.1,0.4,-1.5,-1.49,0.5,1.1,23.0,1.6,-17.49,2.1,1.2,-1.28,4.0,8.67,999.0,-0.55,-2.8,-28.7,-0.22,-1.2,3.0,72.2,1.89,-66.4,-2.84,0.0,-15.38,-15.38,25.5,113.1,20.8,52.17,64.49,71.17,False,134.0,43.09,2.69,34.5,-23.3,False,False,DILUSI,100.0
HWKN,"Hawkins, Inc.",Materials,Commodity Chemicals,SP600,124.07,2.59,2026-09-11,499.0,TTM-4Q,2026-06-28,20.2,1.55,True,16.4,32.1,4.72,6.1,3.1,3.5,-0.33,11.9,15.6,22.3,2.1,1.37,-6.8,1.1,1.84,4.0,5.78,999.0,0.52,-23.8,-7.2,-0.39,-1.2,8.0,39.3,0.6,-35.5,0.22,0.61,0.27,0.88,9.3,-4.7,0.2,131.1,145.94,145.3,False,186.15,116.05,4.61,44.8,-23.7,False,False,,100.0
LNN,Lindsay Corporation,Materials,Agricultural & Farm Machinery,SP600,116.35,1.18,2026-09-11,499.0,TTM-4Q,2026-05-31,18.0,0.77,True,13.5,21.4,2.37,7.4,4.7,3.8,0.06,7.6,10.7,29.5,2.6,-0.47,-4.7,1.0,1.71,4.0,5.0,999.0,0.24,-15.1,-7.8,-0.38,-1.2,26.0,30.0,0.53,-27.0,0.81,1.31,7.57,8.89,-7.4,-27.3,-5.4,115.43,117.05,118.27,True,148.0,97.27,3.6,48.4,-2.1,False,False,,100.0
BANF,Bancfirst Corp,Financials,Regional Banks,SP600,110.9,3.73,2026-09-11,499.0,TTM-4Q,2026-06-30,12.9,0.99,True,,14.8,1.9,,6.8,,-0.02,,13.7,,,,,0.0,,,,999.0,-0.06,-13.2,8.0,-0.1,-1.2,28.0,25.9,0.8,-23.0,0.23,1.73,0.0,1.73,,7.7,0.8,113.55,112.33,111.99,True,135.42,101.48,2.17,45.3,-6.2,False,False,,90.0
ANIP,"ANI Pharmaceuticals, Inc.",Health Care,Pharmaceuticals,SP600,70.19,1.54,2026-09-11,499.0,TTM-4Q,2026-06-30,25.4,1.09,True,6.3,14.2,2.58,16.0,7.0,11.2,1.58,13.8,21.0,,4.8,-0.25,-5.7,4.9,1.75,7.0,2.48,4.8,-0.27,-22.9,3.6,-0.32,-1.2,11.0,30.5,0.48,-29.0,0.7,0.02,1.44,1.47,30.9,,7.9,77.56,78.24,79.14,False,99.39,69.58,2.08,35.6,-17.0,False,False,DILUSI,100.0
EFX,Equifax,Industrials,Research & Consulting Services,SP500,169.0,19.85,2026-09-11,499.0,TTM-4Q,2026-06-30,210.3,0.93,True,13.3,28.7,4.53,7.5,3.5,5.6,0.1,8.6,14.6,,,2.8,-7.7,0.9,2.33,6.0,3.13,5.2,-0.05,-25.9,-0.8,-0.34,-1.21,19.0,39.3,1.06,-41.6,-0.35,1.29,6.85,8.14,10.3,8.1,-4.6,178.95,178.44,187.02,False,271.84,150.75,7.11,37.3,2.2,False,False,GOODWILL,100.0
ATO,Atmos Energy,Utilities,Gas Utilities,SP500,163.19,27.58,2026-09-11,499.0,TTM-4Q,2026-06-30,152.3,1.05,True,14.4,19.7,1.81,7.0,5.1,-7.3,-0.53,6.1,9.8,,14.8,3.75,-2.1,0.3,1.44,5.0,,12.8,-0.66,5.2,-8.7,-0.11,-1.21,28.0,15.7,0.08,-14.1,0.49,2.29,-3.89,-1.59,6.5,21.1,5.1,172.21,177.57,175.39,False,192.51,160.1,2.6,32.8,-6.4,False,False,DILUSI,100.0
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,SP500;NDX,182.33,195.58,2026-09-11,499.0,TTM-4Q,2026-06-30,725.8,0.93,True,6.1,18.5,3.48,16.4,5.4,9.4,0.41,21.5,18.0,,1.5,0.1,-8.6,1.8,2.73,6.0,1.61,999.0,0.73,-25.2,-16.9,-0.71,-1.21,17.0,29.7,0.4,-29.6,0.87,2.22,6.17,8.39,9.7,-13.5,-4.6,181.84,192.69,193.96,False,244.24,165.66,4.88,51.5,-5.3,False,False,ZONA-BAHAYA,100.0
DXC,DXC Technology,Information Technology,IT Consulting & Other Services,SP600,11.39,1.82,2026-09-11,499.0,TTM-4Q,2026-06-30,25.0,0.76,True,1.7,14.7,0.6,60.5,6.8,68.8,3.0,8.2,4.0,,4.5,0.76,-10.3,2.3,11.94,6.0,1.18,4.2,-0.27,-24.9,-10.6,-0.31,-1.22,36.0,57.2,1.03,-46.7,0.11,0.0,14.95,14.95,-2.4,-67.3,-10.1,10.54,10.97,11.88,False,15.68,7.9,0.48,56.8,24.7,False,False,ZONA-BAHAYA,100.0
CEG,Constellation Energy,Utilities,Electric Utilities,SP500;NDX,284.75,100.89,2026-09-11,499.0,TTM-4Q,2026-06-30,695.5,0.69,True,15.1,29.1,3.16,6.6,3.4,0.3,-0.52,7.9,15.3,,,2.9,-1.0,2.9,1.21,5.0,,5.9,0.39,-12.6,-7.4,-0.21,-1.22,31.0,47.2,1.24,-41.2,-3.0,0.55,0.0,0.55,26.0,15.2,14.6,269.53,282.34,295.28,False,412.7,228.63,9.57,53.7,11.4,False,False,DILUSI,100.0
